Target id,Gene symbol,Chromosome,Gene name,Protein name,Ensembl id,UniProt id,P_value,FDR(BH),FDR(Bonferroni),Relationship,Value
"SMTT07777","KRT80","None","keratin 80","None","ENSG00000167767","None","0.00789239","0.0435328","1.0","By_ingredient","0.1897"
"SMTT07783","KTN1","None","kinectin 1","None","ENSG00000126777","None","0.0196154","0.0606357","1.0","By_ingredient","0.1664"
"SMTT07788","LACTB","None","lactamase beta","None","ENSG00000103642","None","0.0234926","0.0652382","1.0","By_ingredient","0.1866"
"SMTT07793","LAGE3","None","L antigen family member 3","None","ENSG00000196976","None","0.00395393","0.032859","1.0","By_ingredient","0.1996"
"SMTT07799","LAMP1","None","lysosomal associated membrane protein 1","None","ENSG00000185896","None","0.0388498","0.0802502","1.0","By_ingredient","0.1897"
"SMTT07811","LARP6","None","La ribonucleoprotein domain family member 6","None","ENSG00000166173","None","0.0118154","0.0501663","1.0","By_ingredient","0.1763"
"SMTT07812","LARS1","None","None","None","None","None","0.0234926","0.0652382","1.0","By_ingredient","0.1956"
"SMTT07820","LCMT2","None","leucine carboxyl methyltransferase 2","None","ENSG00000168806","None","0.0350331","0.0765798","1.0","By_ingredient","0.1806"
"SMTT07854","LGALS8","None","galectin 8","None","ENSG00000116977","None","0.0312013","0.0729984","1.0","By_ingredient","0.1788"
"SMTT07865","LHX2","None","LIM homeobox 2","None","ENSG00000106689","None","0.0196154","0.0606357","1.0","By_ingredient","0.1801"
"SMTT07870","LIG1","None","DNA ligase 1","None","ENSG00000105486","None","0.00395393","0.032859","1.0","By_ingredient","0.1789"
"SMTT07873","LIMA1","None","LIM domain and actin binding 1","None","ENSG00000050405","None","0.0118154","0.0501663","1.0","By_ingredient","0.1671"
"SMTT07877","LIN52","None","lin-52 DREAM MuvB core complex component","None","ENSG00000205659","None","0.00395393","0.032859","1.0","By_ingredient","0.227"
"SMTT07878","LIN7A","None","lin-7 homolog A, crumbs cell polarity complex component","None","ENSG00000111052","None","0.00789239","0.0435328","1.0","By_ingredient","0.1737"
"SMTT07879","LIN7C","None","lin-7 homolog C, crumbs cell polarity complex component","None","ENSG00000148943","None","0.00395393","0.032859","1.0","By_ingredient","0.1834"
"SMTT07891","LMCD1","None","LIM and cysteine rich domains 1","None","ENSG00000071282","None","0.0196154","0.0606357","1.0","By_ingredient","0.1625"
"SMTT07935","LRP10","None","LDL receptor related protein 10","None","ENSG00000197324","None","0.00789239","0.0435328","1.0","By_ingredient","0.1809"
"SMTT07939","LRP8","None","LDL receptor related protein 8","None","ENSG00000157193","None","0.0118154","0.0501663","1.0","By_ingredient","0.1682"
"SMTT07940","LRR1","None","leucine rich repeat protein 1","None","ENSG00000165501","None","0.0350331","0.0765798","1.0","By_ingredient","0.1909"
"SMTT07986","LRRC8E","None","leucine rich repeat containing 8 VRAC subunit E","None","ENSG00000171017","None","0.0273545","0.069462","1.0","By_ingredient","0.1974"
"SMTT08007","LSM2","None","LSM2 homolog, U6 small nuclear RNA and mRNA degradation associated","None","ENSG00000204392","None","0.00789239","0.0435328","1.0","By_ingredient","0.186"
"SMTT08008","LSM4","None","LSM4 homolog, U6 small nuclear RNA and mRNA degradation associated","None","ENSG00000130520","None","0.00789239","0.0435328","1.0","By_ingredient","0.1902"
"SMTT08010","LSM7","None","LSM7 homolog, U6 small nuclear RNA and mRNA degradation associated","None","ENSG00000130332","None","0.0234926","0.0652382","1.0","By_ingredient","0.1771"
"SMTT08021","LUC7L","None","LUC7 like","None","ENSG00000007392","None","0.00395393","0.032859","1.0","By_ingredient","0.188"
"SMTT08031","LYAR","None","Ly1 antibody reactive","None","ENSG00000145220","None","0.00789239","0.0435328","1.0","By_ingredient","0.1887"
"SMTT08043","MAD2L1","None","mitotic arrest deficient 2 like 1","None","ENSG00000164109","None","0.0157231","0.0562079","1.0","By_ingredient","0.1793"
"SMTT08052","MAGI1","None","membrane associated guanylate kinase, WW and PDZ domain containing 1","None","ENSG00000151276","None","0.00395393","0.032859","1.0","By_ingredient","0.1821"
"SMTT08072","MAP2K3","None","mitogen-activated protein kinase kinase 3","None","ENSG00000034152","None","0.0157231","0.0562079","1.0","By_ingredient","0.1782"
"SMTT08111","MAX","None","MYC associated factor X","None","ENSG00000125952","None","0.00789239","0.0435328","1.0","By_ingredient","0.1779"
"SMTT08114","MB21D2","None","Mab-21 domain containing 2","None","ENSG00000180611","None","0.00395393","0.032859","1.0","By_ingredient","0.1787"
"SMTT08131","MCAM","None","melanoma cell adhesion molecule","None","ENSG00000076706","None","0.0273545","0.069462","1.0","By_ingredient","0.1715"
"SMTT08135","MCM3","None","minichromosome maintenance complex component 3","None","ENSG00000112118","None","0.0157231","0.0562079","1.0","By_ingredient","0.1829"
"SMTT08137","MCM5","None","minichromosome maintenance complex component 5","None","ENSG00000100297","None","0.0157231","0.0562079","1.0","By_ingredient","0.1804"
"SMTT08138","MCM7","None","minichromosome maintenance complex component 7","None","ENSG00000166508","None","0.00789239","0.0435328","1.0","By_ingredient","0.1879"
"SMTT08142","MCUB","None","mitochondrial calcium uniporter dominant negative beta subunit","None","ENSG00000005059","None","0.00789239","0.0435328","1.0","By_ingredient","0.1897"
"SMTT08150","MEA1","None","male-enhanced antigen 1","None","ENSG00000124733","None","0.0157231","0.0562079","1.0","By_ingredient","0.19"
"SMTT08151","MEAF6","None","MYST/Esa1 associated factor 6","None","ENSG00000163875","None","0.00395393","0.032859","1.0","By_ingredient","0.2056"
"SMTT08175","MEPCE","None","methylphosphate capping enzyme","None","ENSG00000146834","None","0.00395393","0.032859","1.0","By_ingredient","0.2025"
"SMTT08180","METTL1","None","methyltransferase like 1","None","ENSG00000037897","None","0.00789239","0.0435328","1.0","By_ingredient","0.2013"
"SMTT08186","METTL7A","None","methyltransferase like 7A","None","ENSG00000185432","None","0.0196154","0.0606357","1.0","By_ingredient","0.1787"
"SMTT08188","MFAP1","None","microfibril associated protein 1","None","ENSG00000140259","None","0.00395393","0.032859","1.0","By_ingredient","0.2054"
"SMTT08200","MGA","None","MGA, MAX dimerization protein","None","ENSG00000174197","None","0.00789239","0.0435328","1.0","By_ingredient","0.1955"
"SMTT08203","MGAT5","None","mannosyl (alpha-1,6-)-glycoprotein beta-1,6-N-acetyl-glucosaminyltransferase","None","ENSG00000152127","None","0.00395393","0.032859","1.0","By_ingredient","0.1935"
"SMTT08204","MGLL","None","monoglyceride lipase","None","ENSG00000074416","None","0.0118154","0.0501663","1.0","By_ingredient","0.1844"
"SMTT08214","MICALL1","None","MICAL like 1","None","ENSG00000100139","None","0.0196154","0.0606357","1.0","By_ingredient","0.1846"
"SMTT08215","MICALL2","None","MICAL like 2","None","ENSG00000164877","None","0.0196154","0.0606357","1.0","By_ingredient","0.1804"
"SMTT08242","MIS18BP1","None","MIS18 binding protein 1","None","ENSG00000129534","None","0.00789239","0.0435328","1.0","By_ingredient","0.1754"
"SMTT08247","MKNK2","None","MAP kinase interacting serine/threonine kinase 2","None","ENSG00000099875","None","0.0118154","0.0501663","1.0","By_ingredient","0.1727"
"SMTT08250","MLF1","None","myeloid leukemia factor 1","None","ENSG00000178053","None","0.00789239","0.0435328","1.0","By_ingredient","0.189"
"SMTT08269","MNS1","None","meiosis specific nuclear structural 1","None","ENSG00000138587","None","0.0118154","0.0501663","1.0","By_ingredient","0.1842"
"SMTT08271","MOAP1","None","modulator of apoptosis 1","None","ENSG00000165943","None","0.0157231","0.0562079","1.0","By_ingredient","0.1809"
"SMTT08279","MORF4L2","None","mortality factor 4 like 2","None","ENSG00000123562","None","0.0157231","0.0562079","1.0","By_ingredient","0.1898"
"SMTT08282","MOSPD1","None","motile sperm domain containing 1","None","ENSG00000101928","None","0.00789239","0.0435328","1.0","By_ingredient","0.1916"
"SMTT08288","MPHOSPH9","None","M-phase phosphoprotein 9","None","ENSG00000051825","None","0.0118154","0.0501663","1.0","By_ingredient","0.1897"
"SMTT08304","MRM2","None","mitochondrial rRNA methyltransferase 2","None","ENSG00000122687","None","0.0157231","0.0562079","1.0","By_ingredient","0.2064"
"SMTT08332","MRPL37","None","mitochondrial ribosomal protein L37","None","ENSG00000116221","None","0.00395393","0.032859","1.0","By_ingredient","0.1755"
"SMTT08350","MRPS26","None","mitochondrial ribosomal protein S26","None","ENSG00000125901","None","0.00789239","0.0435328","1.0","By_ingredient","0.1842"
"SMTT08361","MRTO4","None","MRT4 homolog, ribosome maturation factor","None","ENSG00000053372","None","0.0157231","0.0562079","1.0","By_ingredient","0.1973"
"SMTT08387","MTCP1","None","mature T cell proliferation 1","None","ENSG00000214827","None","0.00395393","0.032859","1.0","By_ingredient","0.1872"
"SMTT08393","MTFP1","None","mitochondrial fission process 1","None","ENSG00000242114","None","0.00395393","0.032859","1.0","By_ingredient","0.187"
"SMTT08395","MTFR2","None","mitochondrial fission regulator 2","None","ENSG00000146410","None","0.00789239","0.0435328","1.0","By_ingredient","0.1884"
"SMTT08396","MTHFD1","None","methylenetetrahydrofolate dehydrogenase, cyclohydrolase and formyltetrahydrofolate synthetase 1","None","ENSG00000100714","None","0.0196154","0.0606357","1.0","By_ingredient","0.1916"
"SMTT08412","MTUS1","None","microtubule associated scaffold protein 1","None","ENSG00000129422","None","0.0118154","0.0501663","1.0","By_ingredient","0.1884"
"SMTT08421","MVP","None","major vault protein","None","ENSG00000013364","None","0.0196154","0.0606357","1.0","By_ingredient","0.171"
"SMTT08426","MXD4","None","MAX dimerization protein 4","None","ENSG00000123933","None","0.00789239","0.0435328","1.0","By_ingredient","0.185"
"SMTT08427","MXI1","None","MAX interactor 1, dimerization protein","None","ENSG00000119950","None","0.00789239","0.0435328","1.0","By_ingredient","0.1861"
"SMTT08429","MXRA7","None","matrix remodeling associated 7","None","ENSG00000182534","None","0.00395393","0.032859","1.0","By_ingredient","0.184"
"SMTT08432","MYBL2","None","MYB proto-oncogene like 2","None","ENSG00000101057","None","0.0196154","0.0606357","1.0","By_ingredient","0.1816"
"SMTT08433","MYCBP","None","MYC binding protein","None","ENSG00000214114","None","0.00395393","0.032859","1.0","By_ingredient","0.2023"
"SMTT08450","MYLIP","None","myosin regulatory light chain interacting protein","None","ENSG00000007944","None","0.0118154","0.0501663","1.0","By_ingredient","0.1865"
"SMTT08458","MYO1B","None","myosin IB","None","ENSG00000128641","None","0.0388498","0.0802502","1.0","By_ingredient","0.1887"
"SMTT08470","MYOF","None","myoferlin","None","ENSG00000138119","None","0.0312013","0.0729984","1.0","By_ingredient","0.1723"
"SMTT08475","MZT1","None","mitotic spindle organizing protein 1","None","ENSG00000204899","None","0.00789239","0.0435328","1.0","By_ingredient","0.1924"
"SMTT08476","N4BP1","None","NEDD4 binding protein 1","None","ENSG00000102921","None","0.0196154","0.0606357","1.0","By_ingredient","0.1862"
"SMTT08478","N4BP2L1","None","NEDD4 binding protein 2 like 1","None","ENSG00000139597","None","0.00789239","0.0435328","1.0","By_ingredient","0.1834"
"SMTT08483","NAA15","None","N(alpha)-acetyltransferase 15, NatA auxiliary subunit","None","ENSG00000164134","None","0.0312013","0.0729984","1.0","By_ingredient","0.179"
"SMTT08487","NAA50","None","N(alpha)-acetyltransferase 50, NatE catalytic subunit","None","ENSG00000121579","None","0.0118154","0.0501663","1.0","By_ingredient","0.1949"
"SMTT08493","NAB1","None","NGFI-A binding protein 1","None","ENSG00000138386","None","0.00395393","0.032859","1.0","By_ingredient","0.2016"
"SMTT08504","NANP","None","N-acetylneuraminic acid phosphatase","None","ENSG00000170191","None","0.0157231","0.0562079","1.0","By_ingredient","0.1963"
"SMTT08506","NAP1L4","None","nucleosome assembly protein 1 like 4","None","ENSG00000205531","None","0.00789239","0.0435328","1.0","By_ingredient","0.193"
"SMTT08514","NASP","None","nuclear autoantigenic sperm protein","None","ENSG00000132780","None","0.00789239","0.0435328","1.0","By_ingredient","0.18"
"SMTT08524","NBEA","None","neurobeachin","None","ENSG00000172915","None","0.0157231","0.0562079","1.0","By_ingredient","0.1576"
"SMTT08529","NCAPD2","None","non-SMC condensin I complex subunit D2","None","ENSG00000010292","None","0.00789239","0.0435328","1.0","By_ingredient","0.1817"
"SMTT08530","NCAPD3","None","non-SMC condensin II complex subunit D3","None","ENSG00000151503","None","0.00789239","0.0435328","1.0","By_ingredient","0.1903"
"SMTT08531","NCAPG","None","non-SMC condensin I complex subunit G","None","ENSG00000109805","None","0.0157231","0.0562079","1.0","By_ingredient","0.1653"
"SMTT08532","NCAPG2","None","non-SMC condensin II complex subunit G2","None","ENSG00000146918","None","0.0234926","0.0652382","1.0","By_ingredient","0.1861"
"SMTT08533","NCAPH","None","non-SMC condensin I complex subunit H","None","ENSG00000121152","None","0.0157231","0.0562079","1.0","By_ingredient","0.1932"
"SMTT08534","NCAPH2","None","non-SMC condensin II complex subunit H2","None","ENSG00000025770","None","0.00395393","0.032859","1.0","By_ingredient","0.2211"
"SMTT08543","NCOA3","None","nuclear receptor coactivator 3","None","ENSG00000124151","None","0.0350331","0.0765798","1.0","By_ingredient","0.1772"
"SMTT08546","NCOA7","None","nuclear receptor coactivator 7","None","ENSG00000111912","None","0.0118154","0.0501663","1.0","By_ingredient","0.1874"
"SMTT08549","NDC1","None","NDC1 transmembrane nucleoporin","None","ENSG00000058804","None","0.00395393","0.032859","1.0","By_ingredient","0.2134"
"SMTT08550","NDC80","None","NDC80, kinetochore complex component","None","ENSG00000080986","None","0.0350331","0.0765798","1.0","By_ingredient","0.1792"
"SMTT08552","NDFIP1","None","Nedd4 family interacting protein 1","None","ENSG00000131507","None","0.00395393","0.032859","1.0","By_ingredient","0.1915"
"SMTT08554","NDOR1","None","NADPH dependent diflavin oxidoreductase 1","None","ENSG00000188566","None","0.0356394","0.0770907","1.0","By_ingredient","0.3851"
"SMTT08566","NEBL","None","nebulette","None","ENSG00000078114","None","0.00395393","0.032859","1.0","By_ingredient","0.187"
"SMTT08568","NECTIN2","None","nectin cell adhesion molecule 2","None","ENSG00000130202","None","0.0118154","0.0501663","1.0","By_ingredient","0.1819"
"SMTT08571","NEDD4L","None","neural precursor cell expressed, developmentally down-regulated 4-like, E3 ubiquitin protein ligase","None","ENSG00000049759","None","0.0196154","0.0606357","1.0","By_ingredient","0.1907"
"SMTT08572","NEDD9","None","neural precursor cell expressed, developmentally down-regulated 9","None","ENSG00000111859","None","0.0388498","0.0802502","1.0","By_ingredient","0.1783"
"SMTT08576","NEIL3","None","nei like DNA glycosylase 3","None","ENSG00000109674","None","0.00789239","0.0435328","1.0","By_ingredient","0.177"
"SMTT08580","NELL2","None","neural EGFL like 2","None","ENSG00000184613","None","0.00395393","0.032859","1.0","By_ingredient","0.2054"
"SMTT08585","NETO2","None","neuropilin and tolloid like 2","None","ENSG00000171208","None","0.00789239","0.0435328","1.0","By_ingredient","0.1824"
"SMTT08588","NEURL1B","None","neuralized E3 ubiquitin protein ligase 1B","None","ENSG00000214357","None","0.00395393","0.032859","1.0","By_ingredient","0.1885"
"SMTT08593","NFATC2IP","None","nuclear factor of activated T cells 2 interacting protein","None","ENSG00000176953","None","0.0118154","0.0501663","1.0","By_ingredient","0.1938"
"SMTT08619","NINL","None","ninein like","None","ENSG00000101004","None","0.0273545","0.069462","1.0","By_ingredient","0.1686"
"SMTT08659","NMT1","None","N-myristoyltransferase 1","None","ENSG00000136448","None","0.0118154","0.0501663","1.0","By_ingredient","0.1863"
"SMTT08666","NOC3L","None","NOC3 like DNA replication regulator","None","ENSG00000173145","None","0.0157231","0.0562079","1.0","By_ingredient","0.1883"
"SMTT08671","NOLC1","None","nucleolar and coiled-body phosphoprotein 1","None","ENSG00000166197","None","0.0196154","0.0606357","1.0","By_ingredient","0.1879"
